level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,14190930001,184.34706971703505,449.2156756864117,82,-0.11503940093808057,0.3901165594758503,82,-0.21769991044023232,0.3686444919387127,82
agent,14190950001,159.57134581333102,575.2674341811269,926,-0.13435947103325285,0.3830016335004974,926,-0.1052489718165828,0.37175337904282924,926
agent,14190960002,96.81638265824112,631.7367993251659,2776,-0.15810236319770732,0.3714217554605886,2776,-0.10239971286374995,0.38792088344881515,2776
agent,14191130002,147.6010013915469,587.4685511737202,3574,-0.1403200757456813,0.38982009889743274,3574,-0.12643570463703638,0.4052260021978391,3574
agent,14191140002,198.36508936663859,582.5979210490153,306,-0.13293026796742982,0.38768180280039966,306,-0.16416568585726268,0.3846511727081704,306
agent,14191310001,165.56822264124403,527.119014882131,3742,-0.16357631790230198,0.36692186061196364,3742,-0.1712022429640255,0.4229276574285753,3742
agent,14191390002,140.9972716888824,699.1220368865713,1540,-0.17926604635529703,0.35836817305690705,1540,-0.06319733787337076,0.414483342253947,1540
agent,14191430002,147.7228859552149,731.0257830382143,871,-0.1619114343047005,0.36678451590465794,871,-0.12096422379430123,0.3799225816224654,871
agent,14191540001,162.25224506593767,529.4548919247069,867,-0.1713037130948169,0.3603919690571452,867,-0.08879535607435024,0.3752060883740794,867
agent,14191570002,138.28016224038848,487.73022717528033,3194,-0.15247776503479324,0.37609118576000766,3194,-0.1016777332117093,0.3974368153208886,3194
agent,14191770002,146.96188285298356,835.5616870859898,2955,-0.1579493130927562,0.37737373117014394,2955,-0.1031804617570773,0.3724715166273217,2955
agent,14194740002,154.29612844783384,518.2021617391263,2853,-0.1286886635889641,0.39898247000014303,2853,-0.1343141090470215,0.3802196782497306,2853
agent,14194800002,195.20887782559072,542.5702711538819,1630,-0.1773887867210833,0.35141534500970595,1630,-0.22197128986322714,0.4283326020264765,1630
agent,14194930001,188.57620333267207,513.7513030344113,3441,-0.1503100243982483,0.37611151566296014,3441,-0.21826245736133712,0.43332377107743986,3441
agent,14194980002,117.70941559076753,474.16177621092663,2683,-0.14606628876055883,0.37973723075106053,2683,-0.13428733055870334,0.40339216873195005,2683
agent,14195030002,176.20638008180939,735.3104930058361,2412,-0.16475404156480064,0.35895226026757704,2412,-0.10144864100728115,0.38638374328208763,2412
